Wavelength 	 FilterTrans 	      PCE
     0.894 	 9.52022e-05 	 6.46408e-05
     0.895 	 4.93977e-05 	 3.35242e-05
     0.896 	 9.13446e-05 	 6.1969e-05
     0.897 	 2.78835e-05 	 1.89051e-05
     0.898 	 7.72222e-05 	 5.23319e-05
     0.899 	 7.21157e-05 	 4.88423e-05
     0.900 	 3.88635e-05 	 2.63095e-05
     0.901 	 6.14486e-05 	 4.15828e-05
     0.902 	 7.46616e-05 	 5.04991e-05
     0.903 	 6.84145e-05 	 4.62557e-05
     0.904 	 9.95684e-05 	 6.72779e-05
     0.905 	 0.000122372 	 8.2645e-05
     0.906 	 6.06163e-05 	 4.09216e-05
     0.907 	 0.000120118 	 8.10589e-05
     0.908 	 7.65423e-05 	 5.16325e-05
     0.909 	  6.7192e-05 	 4.52924e-05
     0.910 	 5.54712e-05 	 3.73797e-05
     0.911 	 9.48976e-05 	 6.39253e-05
     0.912 	 3.58488e-05 	 2.41377e-05
     0.913 	 7.09598e-05 	 4.77514e-05
     0.914 	 7.77633e-05 	 5.23114e-05
     0.915 	 7.30803e-05 	 4.91387e-05
     0.916 	 9.23547e-05 	 6.20632e-05
     0.917 	 8.51536e-05 	 5.72022e-05
     0.918 	 6.85102e-05 	 4.60057e-05
     0.919 	   5.796e-05 	 3.88987e-05
     0.920 	  7.8456e-05 	 5.26319e-05
     0.921 	 8.32301e-05 	 5.58282e-05
     0.922 	 4.59847e-05 	 3.08412e-05
     0.923 	 5.88289e-05 	 3.9447e-05
     0.924 	 4.22654e-05 	 2.83348e-05
     0.925 	 9.20869e-05 	 6.17344e-05
     0.926 	 6.40727e-05 	 4.29507e-05
     0.927 	 6.98062e-05 	 4.67901e-05
     0.928 	 3.87665e-05 	 2.59847e-05
     0.929 	 6.99837e-05 	 4.6911e-05
     0.930 	 3.65732e-05 	 2.45137e-05
     0.931 	 7.78772e-05 	 5.2211e-05
     0.932 	 8.58975e-05 	 5.75715e-05
     0.933 	 7.57792e-05 	 5.08022e-05
     0.934 	 9.05799e-05 	 6.0723e-05
     0.935 	 5.45212e-05 	 3.6548e-05
     0.936 	 5.46131e-05 	 3.66195e-05
     0.937 	 6.31338e-05 	 4.23362e-05
     0.938 	 7.94285e-05 	 5.32658e-05
     0.939 	 8.40532e-05 	 5.63839e-05
     0.940 	 3.82607e-05 	 2.5667e-05
     0.941 	 0.000101704 	 6.82442e-05
     0.942 	 4.46064e-05 	 2.99443e-05
     0.943 	  5.3874e-05 	 3.61773e-05
     0.944 	 7.95996e-05 	 5.34668e-05
     0.945 	  7.3649e-05 	 4.94965e-05
     0.946 	 5.89893e-05 	 3.9655e-05
     0.947 	 3.99463e-05 	 2.68628e-05
     0.948 	 8.58729e-05 	 5.77731e-05
     0.949 	 4.27505e-05 	 2.87755e-05
     0.950 	 4.15479e-05 	 2.79785e-05
     0.951 	  5.4624e-05 	 3.67952e-05
     0.952 	   4.177e-05 	 2.81503e-05
     0.953 	 8.76129e-05 	 5.90679e-05
     0.954 	   9.986e-05 	 6.73505e-05
     0.955 	  6.6573e-05 	 4.49281e-05
     0.956 	 4.66923e-05 	 3.15232e-05
     0.957 	 7.43119e-05 	 5.02006e-05
     0.958 	 8.26472e-05 	 5.58525e-05
     0.959 	  4.4987e-05 	 3.04183e-05
     0.960 	 8.54026e-05 	 5.77747e-05
     0.961 	   9.365e-05 	 6.339e-05
     0.962 	 8.03008e-05 	 5.43978e-05
     0.963 	 6.91755e-05 	 4.68842e-05
     0.964 	 7.52473e-05 	 5.10349e-05
     0.965 	  7.9419e-05 	 5.39003e-05
     0.966 	 5.61796e-05 	 3.81547e-05
     0.967 	 5.05756e-05 	 3.43761e-05
     0.968 	 6.85581e-05 	 4.6631e-05
     0.969 	 8.63344e-05 	 5.87625e-05
     0.970 	 2.68293e-05 	 1.8278e-05
     0.971 	 6.37411e-05 	 4.34563e-05
     0.972 	 8.63536e-05 	 5.89106e-05
     0.973 	 5.71358e-05 	 3.90155e-05
     0.974 	 3.67128e-05 	 2.50909e-05
     0.975 	 3.07157e-05 	 2.101e-05
     0.976 	   6.743e-05 	 4.61613e-05
     0.977 	 0.000108918 	 7.461e-05
     0.978 	 5.36896e-05 	 3.6809e-05
     0.979 	   8.893e-05 	 6.10352e-05
     0.980 	 6.58503e-05 	 4.52331e-05
     0.981 	 5.35659e-05 	 3.68241e-05
     0.982 	 5.16225e-05 	 3.55227e-05
     0.983 	 4.72045e-05 	 3.25054e-05
     0.984 	  4.8501e-05 	 3.34245e-05
     0.985 	 5.54569e-05 	 3.82572e-05
     0.986 	 6.86859e-05 	 4.74267e-05
     0.987 	 7.74678e-05 	 5.35326e-05
     0.988 	 5.15072e-05 	 3.56215e-05
     0.989 	 7.24695e-05 	 5.01644e-05
     0.990 	 7.42353e-05 	 5.14334e-05
     0.991 	 2.52812e-05 	 1.75329e-05
     0.992 	 4.15156e-05 	 2.88141e-05
     0.993 	  6.6819e-05 	 4.64173e-05
     0.994 	    7.83e-05 	 5.44411e-05
     0.995 	 4.37725e-05 	 3.04581e-05
     0.996 	 7.60899e-05 	 5.29964e-05
     0.997 	 3.52894e-05 	 2.46038e-05
     0.998 	 5.10421e-05 	 3.56139e-05
     0.999 	 5.34823e-05 	 3.73494e-05
     1.000 	 9.55445e-05 	 6.67876e-05
     1.001 	 7.43159e-05 	 5.19877e-05
     1.002 	 0.000106601 	 7.4644e-05
     1.003 	 6.00104e-05 	 4.20593e-05
     1.004 	 7.26205e-05 	 5.09357e-05
     1.005 	 7.24906e-05 	 5.08929e-05
     1.006 	 4.97066e-05 	 3.49337e-05
     1.007 	 6.24631e-05 	 4.39263e-05
     1.008 	 5.18004e-05 	 3.6467e-05
     1.009 	 5.22819e-05 	 3.68317e-05
     1.010 	 7.03241e-05 	 4.95899e-05
     1.011 	 7.44689e-05 	 5.25634e-05
     1.012 	 3.84966e-05 	 2.71955e-05
