Wavelength 	 FilterTrans 	      PCE
     1.002 	    0.128659 	 0.107249
     1.003 	    0.142292 	 0.118724
     1.004 	     0.15879 	 0.132589
     1.005 	    0.176627 	 0.147623
     1.006 	    0.199045 	 0.166534
     1.007 	    0.224034 	 0.187558
     1.008 	    0.253651 	 0.212581
     1.009 	    0.288395 	 0.241869
     1.010 	    0.328964 	 0.276158
     1.011 	    0.375611 	 0.315622
     1.012 	    0.426113 	  0.35836
     1.013 	    0.482738 	 0.406329
     1.014 	    0.542223 	  0.45683
     1.015 	    0.599991 	 0.505934
     1.016 	     0.65246 	 0.550638
     1.017 	    0.694925 	  0.58711
     1.018 	    0.727008 	 0.614604
     1.019 	    0.745228 	 0.630669
     1.020 	    0.753665 	 0.638357
     1.021 	    0.755269 	  0.64032
     1.022 	    0.755347 	 0.640881
     1.023 	     0.75505 	 0.641234
     1.024 	    0.756279 	 0.642889
     1.025 	    0.757476 	   0.6444
     1.026 	    0.755844 	 0.643617
     1.027 	    0.751673 	  0.64062
     1.028 	    0.747603 	 0.637827
     1.029 	     0.74495 	 0.635971
     1.030 	    0.742731 	 0.634608
     1.031 	     0.74255 	 0.635147
     1.032 	    0.745714 	 0.638215
     1.033 	    0.752092 	 0.644167
     1.034 	    0.757955 	 0.649697
     1.035 	    0.766252 	  0.65738
     1.036 	    0.773129 	 0.663786
     1.037 	    0.779037 	  0.66938
     1.038 	    0.782977 	 0.673347
     1.039 	    0.787276 	 0.677558
     1.040 	    0.790317 	 0.680757
     1.041 	    0.791963 	 0.682635
     1.042 	    0.791735 	 0.682872
     1.043 	    0.792061 	 0.683739
     1.044 	    0.792936 	 0.685102
     1.045 	    0.794253 	 0.686673
     1.046 	    0.794738 	 0.687607
     1.047 	    0.793864 	 0.687354
     1.048 	    0.795689 	 0.689599
     1.049 	     0.79798 	 0.691962
     1.050 	    0.799517 	  0.69381
     1.051 	    0.799174 	 0.694117
     1.052 	    0.799488 	 0.694839
     1.053 	    0.801264 	 0.697066
     1.054 	    0.804928 	 0.700648
     1.055 	    0.808687 	 0.704457
     1.056 	    0.813913 	 0.709537
     1.057 	    0.816976 	 0.712665
     1.058 	    0.819202 	 0.715304
     1.059 	    0.819222 	 0.715779
     1.060 	    0.817724 	 0.715083
     1.061 	    0.815472 	 0.713587
     1.062 	    0.813094 	 0.711978
     1.063 	    0.808722 	 0.708701
     1.064 	    0.804267 	  0.70536
     1.065 	    0.798496 	 0.700833
     1.066 	    0.794759 	 0.698092
     1.067 	    0.788957 	 0.693451
     1.068 	    0.784608 	 0.690082
     1.069 	      0.7774 	  0.68427
     1.070 	    0.770325 	 0.678556
     1.071 	    0.762578 	 0.672228
     1.072 	     0.75528 	  0.66643
     1.073 	    0.749338 	 0.661672
     1.074 	    0.743767 	 0.657235
     1.075 	    0.739027 	 0.653526
     1.076 	     0.73635 	 0.651778
     1.077 	    0.732227 	 0.648655
     1.078 	    0.729328 	 0.646558
     1.079 	    0.723439 	 0.641806
     1.080 	    0.719835 	 0.639213
     1.081 	    0.716906 	 0.637159
     1.082 	     0.71499 	 0.635862
     1.083 	    0.714415 	 0.635829
     1.084 	    0.714995 	 0.636825
     1.085 	    0.719298 	 0.641138
     1.086 	    0.723427 	 0.645355
     1.087 	    0.728904 	 0.650796
     1.088 	     0.73402 	 0.655778
     1.089 	    0.738444 	 0.660367
     1.090 	    0.742616 	 0.664594
     1.091 	    0.745048 	  0.66715
     1.092 	    0.751065 	 0.673052
     1.093 	    0.756373 	 0.678263
     1.094 	    0.764435 	 0.685959
     1.095 	     0.76964 	 0.691098
     1.096 	    0.773807 	 0.695231
     1.097 	      0.7776 	 0.699243
     1.098 	    0.780056 	 0.701927
     1.099 	    0.783502 	 0.705423
     1.100 	    0.786802 	 0.708865
     1.101 	    0.790526 	 0.712761
     1.102 	    0.793816 	  0.71613
     1.103 	    0.794624 	 0.717419
     1.104 	    0.796607 	 0.719673
     1.105 	    0.797912 	 0.721256
     1.106 	    0.800825 	 0.724452
     1.107 	    0.801788 	 0.725789
     1.108 	    0.803438 	 0.727847
     1.109 	    0.803334 	 0.728158
     1.110 	    0.802391 	 0.727687
     1.111 	    0.800444 	  0.72628
     1.112 	    0.798782 	 0.725129
     1.113 	    0.798936 	 0.725919
     1.114 	    0.796196 	 0.723785
     1.115 	    0.792896 	 0.721058
     1.116 	    0.788124 	 0.717129
     1.117 	    0.782204 	  0.71209
     1.118 	    0.777418 	 0.708059
     1.119 	    0.772961 	 0.704496
     1.120 	    0.771728 	 0.703694
     1.121 	    0.769568 	 0.702079
     1.122 	    0.766523 	 0.699659
     1.123 	    0.767071 	 0.700497
     1.124 	    0.767677 	 0.701482
     1.125 	    0.771204 	 0.705122
     1.126 	    0.773385 	 0.707397
     1.127 	    0.776451 	 0.710541
     1.128 	    0.779289 	 0.713421
     1.129 	    0.780579 	 0.714944
     1.130 	    0.782275 	 0.717011
     1.131 	    0.784347 	  0.71922
     1.132 	    0.789581 	  0.72419
     1.133 	    0.792603 	 0.727275
     1.134 	    0.795712 	 0.730379
     1.135 	     0.79793 	 0.732888
     1.136 	    0.800351 	 0.735344
     1.137 	    0.801531 	 0.736683
     1.138 	    0.802449 	 0.737759
     1.139 	    0.804606 	 0.740072
     1.140 	    0.806473 	 0.742185
     1.141 	    0.808452 	 0.744184
     1.142 	     0.81003 	 0.745753
     1.143 	     0.81201 	 0.747836
     1.144 	    0.815364 	 0.751041
     1.145 	    0.816732 	  0.75248
     1.146 	     0.82431 	 0.759807
     1.147 	    0.827626 	 0.762981
     1.148 	    0.831129 	 0.766391
     1.149 	    0.833598 	 0.768845
     1.150 	    0.838316 	 0.773314
     1.151 	    0.842593 	 0.777572
     1.152 	    0.843181 	 0.778173
     1.153 	    0.847775 	 0.782493
     1.154 	    0.851847 	  0.78631
     1.155 	     0.85726 	 0.791453
     1.156 	    0.858675 	 0.792922
     1.157 	    0.862994 	  0.79697
     1.158 	    0.866939 	 0.800759
     1.159 	    0.869834 	 0.803575
     1.160 	    0.872303 	 0.805847
     1.161 	    0.874839 	 0.808448
     1.162 	    0.877702 	 0.811177
     1.163 	      0.8801 	 0.813386
     1.164 	    0.882542 	 0.815659
     1.165 	    0.885174 	 0.818173
     1.166 	    0.887493 	 0.820577
     1.167 	    0.889756 	 0.822663
     1.168 	    0.892957 	 0.825705
     1.169 	    0.897924 	 0.830306
     1.170 	    0.902154 	 0.834389
     1.171 	    0.905092 	 0.837153
     1.172 	    0.905291 	 0.837293
     1.173 	    0.905482 	 0.837418
     1.174 	     0.90583 	 0.837876
     1.175 	    0.906658 	 0.838518
     1.176 	    0.907627 	 0.839369
     1.177 	    0.907031 	  0.83868
     1.178 	    0.905935 	 0.837621
     1.179 	    0.904427 	 0.836441
     1.180 	    0.903202 	 0.835171
     1.181 	    0.904054 	 0.835985
     1.182 	    0.901322 	 0.833566
     1.183 	    0.903276 	 0.835237
     1.184 	    0.900881 	 0.832957
     1.185 	     0.89993 	 0.832102
     1.186 	    0.893991 	 0.826717
     1.187 	    0.891073 	 0.824039
     1.188 	    0.890038 	 0.823017
     1.189 	    0.890715 	 0.823487
     1.190 	    0.889216 	 0.822214
     1.191 	     0.88761 	 0.820704
     1.192 	    0.885827 	 0.818949
     1.193 	    0.886552 	  0.81978
     1.194 	    0.885594 	 0.818786
     1.195 	    0.884968 	 0.818276
     1.196 	    0.882971 	 0.816324
     1.197 	    0.879429 	  0.81311
     1.198 	    0.876836 	 0.810608
     1.199 	    0.874494 	 0.808337
     1.200 	    0.875697 	 0.809519
     1.201 	    0.874442 	  0.80815
     1.202 	    0.873619 	 0.807182
     1.203 	    0.871937 	 0.805592
     1.204 	    0.870706 	 0.804248
     1.205 	    0.870004 	 0.803305
     1.206 	    0.867672 	 0.801119
     1.207 	    0.865543 	 0.798861
     1.208 	    0.862687 	 0.795933
     1.209 	    0.861336 	 0.794728
     1.210 	    0.860818 	 0.794027
     1.211 	    0.859617 	 0.792666
     1.212 	    0.859273 	 0.792268
     1.213 	    0.858209 	 0.791035
     1.214 	    0.858617 	 0.791158
     1.215 	    0.857988 	 0.790501
     1.216 	    0.857977 	 0.790239
     1.217 	    0.860716 	 0.792508
     1.218 	    0.863066 	 0.794504
     1.219 	    0.865951 	 0.796973
     1.220 	    0.866144 	 0.796809
     1.221 	    0.868521 	 0.798827
     1.222 	    0.871403 	 0.801308
     1.223 	    0.875673 	 0.805066
     1.224 	    0.878502 	 0.807323
     1.225 	    0.885316 	 0.813308
     1.226 	    0.890182 	 0.817605
     1.227 	    0.896761 	  0.82339
     1.228 	    0.899384 	 0.825446
     1.229 	    0.903493 	 0.828953
     1.230 	    0.907465 	 0.832314
     1.231 	    0.908812 	  0.83342
     1.232 	    0.909474 	 0.833627
     1.233 	    0.907837 	 0.831904
     1.234 	    0.908112 	 0.832017
     1.235 	    0.907012 	 0.830611
     1.236 	    0.909178 	 0.832465
     1.237 	    0.909251 	 0.832131
     1.238 	    0.906854 	 0.829876
     1.239 	    0.905243 	 0.828012
     1.240 	    0.905882 	 0.828198
     1.241 	    0.909657 	 0.831435
     1.242 	    0.913158 	 0.834311
     1.243 	     0.91668 	 0.837322
     1.244 	    0.918819 	 0.838963
     1.245 	    0.920646 	 0.840396
     1.246 	    0.922123 	 0.841344
     1.247 	    0.925696 	 0.844211
     1.248 	    0.927507 	 0.845622
     1.249 	    0.930917 	 0.848416
     1.250 	    0.933653 	 0.850604
     1.251 	    0.937361 	 0.853581
     1.252 	    0.940026 	 0.855625
     1.253 	    0.943426 	 0.858156
     1.254 	    0.946449 	 0.860683
     1.255 	    0.948382 	 0.861867
     1.256 	    0.948566 	 0.861741
     1.257 	     0.94845 	 0.861144
     1.258 	    0.947274 	 0.859691
     1.259 	    0.946867 	 0.858841
     1.260 	    0.943943 	 0.855602
     1.261 	    0.944405 	 0.855568
     1.262 	    0.947027 	 0.857378
     1.263 	     0.94949 	 0.859153
     1.264 	    0.948942 	 0.858086
     1.265 	    0.945905 	 0.854887
     1.266 	    0.944909 	 0.853349
     1.267 	    0.948581 	 0.856193
     1.268 	    0.952318 	 0.859013
     1.269 	    0.954157 	 0.860196
     1.270 	    0.951196 	 0.856792
     1.271 	    0.948096 	 0.853647
     1.272 	    0.944003 	 0.849442
     1.273 	     0.93684 	  0.84246
     1.274 	     0.92651 	 0.832753
     1.275 	    0.909728 	 0.816994
     1.276 	      0.8834 	 0.792932
     1.277 	    0.845097 	 0.758003
     1.278 	    0.795986 	 0.713577
     1.279 	    0.741094 	 0.663818
     1.280 	    0.677303 	  0.60636
     1.281 	    0.609109 	 0.544875
     1.282 	    0.535646 	 0.478921
     1.283 	     0.46589 	 0.416221
     1.284 	    0.399495 	 0.356728
     1.285 	    0.340849 	 0.304211
     1.286 	    0.288271 	 0.257078
     1.287 	    0.244995 	 0.218377
     1.288 	    0.208685 	 0.185863
